title,price,location,surface,rooms,baths,link,city,neighborhood,price_meter,price_category
Appartement Titré à vendre Tétouan kuilma,580000,"Appartements dans Tétouan, Centre ville",63,2,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_Titr%C3%A9_%C3%A0_vendre_T%C3%A9touan_kuilma_57814598.htm,Tétouan,Centre ville,9206,Medium
Appartement à vendre,1300000,"Appartements dans Marrakech, Bab Doukkala",74,2,2,https://www.avito.ma/fr/bab_doukkala/appartements/Appartement_%C3%A0_vendre_57743415.htm,Marrakech,Bab Doukkala,17567,High
Appartement avec piscine à vendre à Malabata,2400000,"Appartements dans Tanger, Malabata",147,3,2,https://www.avito.ma/fr/malabata/appartements/Appartement_avec_piscine_%C3%A0_vendre_%C3%A0_Malabata_57814546.htm,Tanger,Malabata,16326,High
Appartement à vendre 81 m² à Tanger,1200000,"Appartements dans Tanger, Centre ville",81,2,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_81_m%C2%B2_%C3%A0_Tanger_57814514.htm,Tanger,Centre ville,14814,High
Appartement à vendre 90 m² à Settat,540000,"Appartements dans Settat, Toute la ville",90,3,1,https://www.avito.ma/fr/settat/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Settat_57814432.htm,Settat,Toute la ville,6000,Medium
Appartement à vendre 170 m² à Casablanca,3500000,"Appartements dans Casablanca, Racine",170,3,2,https://www.avito.ma/fr/racine/appartements/Appartement_%C3%A0_vendre_170_m%C2%B2_%C3%A0_Casablanca_57814413.htm,Casablanca,Racine,20588,High
Appartement Haut Standing Route casa,2240000,"Appartements dans Marrakech, Route de Casablanca",107,3,2,https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_Haut_Standing_Route_casa_57613120.htm,Marrakech,Route de Casablanca,20934,High
Appartement à vendre à Marjane Tanger,545000,"Appartements dans Tanger, Marjane",64,1,1,https://www.avito.ma/fr/marjane/appartements/Appartement_%C3%A0_vendre_%C3%A0_Marjane_Tanger_57814409.htm,Tanger,Marjane,8515,Medium
Appartement meublé à vendre El Jadida,500000,"Appartements dans El Jadida, Autre secteur",120,3,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_El_Jadida_57814400.htm,El Jadida,Autre secteur,4166,Low
Appartement meublé à vendre à côté du stade 86m2,1300000,"Appartements dans Tanger, Marjane",86,2,1,https://www.avito.ma/fr/marjane/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_%C3%A0_c%C3%B4t%C3%A9_du_stade_86m2_57814390.htm,Tanger,Marjane,15116,High
Appartement à vendre RDC myon Standing school ac,560000,"Appartements dans El Jadida, Autre secteur",86,3,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_RDC_myon_Standing_school_ac_57814381.htm,El Jadida,Autre secteur,6511,Medium
El Jadida quartier aéroport près de Marjane appartement en bon état excellent emplacement 3ème étage,330000,"Appartements dans El Jadida, Quartier Aérodrome",62,2,1,https://www.avito.ma/fr/quartier_a%C3%A9rodrome/appartements/El_Jadida_quartier_a%C3%A9roport_pr%C3%A8s_de_Marjane_appartement_en_bon_%C3%A9tat_excellent_emplacement_3%C3%A8me_%C3%A9tage_57814331.htm,El Jadida,Quartier Aérodrome,5322,Low
Appartement ascenseur syndic 5 min Malabata,550000,"Appartements dans Tanger, Tanja Balia",56,2,1,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_ascenseur_syndic_5_min_Malabata_57814288.htm,Tanger,Tanja Balia,9821,Medium
Appartement spacieux avec parking à vendre,2680000,"Appartements dans Casablanca, 2 Mars",196,3,2,https://www.avito.ma/fr/2_mars/appartements/Appartement_spacieux_avec_parking_%C3%A0_vendre_57814275.htm,Casablanca,2 Mars,13673,High
Appartement Titré à vendre Martil al Montalak,400000,"Appartements dans Martil, Toute la ville",50,1,1,https://www.avito.ma/fr/martil/appartements/Appartement_Titr%C3%A9_%C3%A0_vendre_Martil_al_Montalak_57814242.htm,Martil,Toute la ville,8000,Low
Appartement à vendre 115 m² à Tanger,3300000,"Appartements dans Tanger, Centre ville",115,2,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_115_m%C2%B2_%C3%A0_Tanger_57814213.htm,Tanger,Centre ville,28695,High
Appartement 3 chambres 106 m² piscine garage ascenseur Tanger Balia,1378000,"Appartements dans Tanger, Malabata",106,3,2,https://www.avito.ma/fr/malabata/appartements/Appartement_3_chambres_106_m%C2%B2_piscine_garage_ascenseur_Tanger_Balia_57814189.htm,Tanger,Malabata,13000,High
Appartement Kenzi Oujda,300000,"Appartements dans Oujda, Andalous",70,2,1,https://www.avito.ma/fr/andalous/appartements/Appartement_Kenzi_Oujda_57814069.htm,Oujda,Andalous,4285,Low
Appartement à vendre 60 m² à Had Soualem,210000,"Appartements dans Had Soualem, Toute la ville",60,2,2,https://www.avito.ma/fr/had_soualem/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Had_Soualem_57720338.htm,Had Soualem,Toute la ville,3500,Low
"Appartement à vendre à Tétouan, logement et construction",930000,"Appartements dans Tétouan, Centre ville",100,2,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_%C3%A0_T%C3%A9touan__logement_et_construction_57814019.htm,Tétouan,Centre ville,9300,Medium
Appartement à vendre 60 m² à Casablanca,400000,"Appartements dans Casablanca, Sidi Moumen",60,2,1,https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Casablanca_57813981.htm,Casablanca,Sidi Moumen,6666,Low
Appartement à vendre 93 m² à Résidence La Siesta,1300000,"Appartements dans Mohammedia, La Siesta",93,2,1,https://www.avito.ma/fr/la_siesta/appartements/Appartement_%C3%A0_vendre_93_m%C2%B2_%C3%A0_R%C3%A9sidence_La_Siesta_56578309.htm,Mohammedia,La Siesta,13978,High
Appartement à vendre 75 m² à Mdiq,650000,"Appartements dans Mdiq, Toute la ville",75,2,1,https://www.avito.ma/fr/mdiq/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Mdiq_57813935.htm,Mdiq,Toute la ville,8666,Medium
Appartement spacieux à vendre / proche Avenue Fès,1600000,"Appartements dans Tanger, Centre ville",156,3,2,https://www.avito.ma/fr/centre_ville/appartements/Appartement_spacieux_%C3%A0_vendre___proche_Avenue_F%C3%A8s_57813923.htm,Tanger,Centre ville,10256,High
Appartement à vendre Alal Fassi,1200000,"Appartements dans Marrakech, Allal El Fassi",270,3,3,https://www.avito.ma/fr/allal_el_fassi/appartements/Appartement_%C3%A0_vendre_Alal_Fassi_57779009.htm,Marrakech,Allal El Fassi,4444,High
Appartement à vendre – Emplacement privilégié sur la route de la base aérienne,530000,"Appartements dans Salé, Cité Militaire",64,2,2,https://www.avito.ma/fr/cit%C3%A9_militaire/appartements/Appartement_%C3%A0_vendre___Emplacement_privil%C3%A9gi%C3%A9_sur_la_route_de_la_base_a%C3%A9rienne_57813745.htm,Salé,Cité Militaire,8281,Medium
"Appartement 4 pièces 120 m², garage, ascenseur, balcon sur rue",1200000,"Appartements dans Tanger, Marjane",120,4,2,https://www.avito.ma/fr/marjane/appartements/Appartement_4_pi%C3%A8ces_120_m%C2%B2__garage__ascenseur__balcon_sur_rue_57813740.htm,Tanger,Marjane,10000,High
Appartement à vendre 167 m² à Fès,1180000,"Appartements dans Fès, Route d'Immouzere",167,3,2,https://www.avito.ma/fr/route_d_immouzere/appartements/Appartement_%C3%A0_vendre_167_m%C2%B2_%C3%A0_F%C3%A8s_57813707.htm,Fès,Route d'Immouzere,7065,High
Appartement 114m2 avenue 9 avril tetouan,1350000,"Appartements dans Tétouan, Autre secteur",114,3,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_114m2_avenue_9_avril_tetouan_57813673.htm,Tétouan,Autre secteur,11842,High
"Appartement 74 m², garage, ascenseur, balcon, aide de l'état, sur la rue",740000,"Appartements dans Tanger, Marjane",74,2,2,https://www.avito.ma/fr/marjane/appartements/Appartement_74_m%C2%B2__garage__ascenseur__balcon__aide_de_l_%C3%A9tat__sur_la_rue_57813625.htm,Tanger,Marjane,10000,Medium
Appartt à vendre 86 m² à Casa HAY FARAH,780000,"Appartements dans Casablanca, Hay El Farah",86,3,2,https://www.avito.ma/fr/hay_el_farah/appartements/Appartt_%C3%A0_vendre_86_m%C2%B2_%C3%A0_Casa_HAY_FARAH_57813429.htm,Casablanca,Hay El Farah,9069,Medium
Duplex avec piscine privée,2400000,"Appartements dans Marrakech, Route de Casablanca",177,3,1,https://www.avito.ma/fr/route_de_casablanca/appartements/Duplex_avec_piscine_priv%C3%A9e_57666729.htm,Marrakech,Route de Casablanca,13559,High
Rez de jardin haut standing à vendre,2550000,"Appartements dans Dar Bouazza, Toute la ville",221,2,2,https://www.avito.ma/fr/dar_bouazza/appartements/Rez_de_jardin_haut_standing_%C3%A0_vendre_57813387.htm,Dar Bouazza,Toute la ville,11538,High
Bel appartement à vendre,9000000,"Appartements dans Agadir, Hay Salam",72,2,2,https://www.avito.ma/fr/hay_salam/appartements/Bel_appartement_%C3%A0_vendre_57813373.htm,Agadir,Hay Salam,125000,High
appartement vue mer,890000,"Appartements dans Al Hoceima, Toute la ville",78,2,2,https://www.avito.ma/fr/al_hoceima/appartements/appartement_vue_mer_57813370.htm,Al Hoceima,Toute la ville,11410,Medium
Appartement à vendre,900000,"Appartements dans Casablanca, Autre secteur",201,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_57813332.htm,Casablanca,Autre secteur,4477,Medium
Sidi Rahal Plage,480000,"Appartements dans Sidi Rahal, Toute la ville",73,2,2,https://www.avito.ma/fr/sidi_rahal/appartements/Sidi_Rahal_Plage_57813330.htm,Sidi Rahal,Toute la ville,6575,Low
Studios à vendre Agdal Rabat 25m²,640000,"Appartements dans Rabat, Agdal",25,1,2,https://www.avito.ma/fr/agdal/appartements/Studios_%C3%A0_vendre_Agdal_Rabat_25m%C2%B2_57813277.htm,Rabat,Agdal,25600,Medium
Sidi Rahal Plage,520000,"Appartements dans Sidi Rahal, Toute la ville",67,2,1,https://www.avito.ma/fr/sidi_rahal/appartements/Sidi_Rahal_Plage_57813197.htm,Sidi Rahal,Toute la ville,7761,Medium
Sidi Rahal Plage,490000,"Appartements dans Sidi Rahal, Toute la ville",63,2,2,https://www.avito.ma/fr/sidi_rahal/appartements/Sidi_Rahal_Plage_57813195.htm,Sidi Rahal,Toute la ville,7777,Low
Sidi Rahal Beach,480000,"Appartements dans Sidi Rahal, Toute la ville",68,2,2,https://www.avito.ma/fr/sidi_rahal/appartements/Sidi_Rahal_Beach_57813192.htm,Sidi Rahal,Toute la ville,7058,Low
Appartement meublé à vendre près des Souks Assalam à Zemmouri,510000,"Appartements dans Tanger, Zemmouri",56,2,1,https://www.avito.ma/fr/zemmouri/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_pr%C3%A8s_des_Souks_Assalam_%C3%A0_Zemmouri_57813116.htm,Tanger,Zemmouri,9107,Medium
Appartement à vendre 91m² 4ème étage Allal El Fassi,1000000,"Appartements dans Marrakech, Allal El Fassi",91,3,1,https://www.avito.ma/fr/allal_el_fassi/appartements/Appartement_%C3%A0_vendre_91m%C2%B2_4%C3%A8me_%C3%A9tage_Allal_El_Fassi_57813082.htm,Marrakech,Allal El Fassi,10989,High
Appartement meublé à vendre,750000,"Appartements dans Marrakech, Route de Casablanca",50,2,1,https://www.avito.ma/fr/route_de_casablanca/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_57813066.htm,Marrakech,Route de Casablanca,15000,Medium
studio meuble a vendre,1200000,"Appartements dans Casablanca, Mers Sultan",56,1,1,https://www.avito.ma/fr/mers_sultan/appartements/studio_meuble_a_vendre_57670038.htm,Casablanca,Mers Sultan,21428,High
Appartement meublé à vendre près des marchés Assalam et de la route de Rabat,510000,"Appartements dans Tanger, Zemmouri",56,2,1,https://www.avito.ma/fr/zemmouri/appartements/Appartement_meubl%C3%A9_%C3%A0_vendre_pr%C3%A8s_des_march%C3%A9s_Assalam_et_de_la_route_de_Rabat_57813055.htm,Tanger,Zemmouri,9107,Medium
Ribouan Aya,70000000,"Appartements dans Martil, Toute la ville",70,2,1,https://www.avito.ma/fr/martil/appartements/Ribouan_Aya_57813045.htm,Martil,Toute la ville,1000000,High
Sidi Rahal Plage,650000,"Appartements dans Sidi Rahal, Toute la ville",94,3,2,https://www.avito.ma/fr/sidi_rahal/appartements/Sidi_Rahal_Plage_57812988.htm,Sidi Rahal,Toute la ville,6914,Medium
Bel appartement au centre quartier Mansour,190000,"Appartements dans Meknès, Marjane 2",64,2,1,https://www.avito.ma/fr/marjane_2/appartements/Bel_appartement_au_centre_quartier_Mansour_57812839.htm,Meknès,Marjane 2,2968,Low
Appartement à vendre,360000,"Appartements dans Sidi Rahal, Toute la ville",68,2,1,https://www.avito.ma/fr/sidi_rahal/appartements/Appartement_%C3%A0_vendre_57812836.htm,Sidi Rahal,Toute la ville,5294,Low
Appartement à vendre bord de mer 101 m² à Asilah,1220000,"Appartements dans Asilah, Toute la ville",101,2,2,https://www.avito.ma/fr/asilah/appartements/Appartement_%C3%A0_vendre_bord_de_mer_101_m%C2%B2_%C3%A0_Asilah_57812803.htm,Asilah,Toute la ville,12079,High
Bel appartement - Libre immédiatement,750000,"Appartements dans Martil, Toute la ville",70,2,1,https://www.avito.ma/fr/martil/appartements/Bel_appartement___Libre_imm%C3%A9diatement_57812804.htm,Martil,Toute la ville,10714,Medium
Elbachaconsort vente un appartement,1200000,"Appartements dans Kénitra, Centre",125,2,2,https://www.avito.ma/fr/centre/appartements/Elbachaconsort_vente_un_appartement_57812800.htm,Kénitra,Centre,9600,High
Appartement à vendre 58 m² à Casablanca,370000,"Appartements dans Casablanca, Sidi Bernoussi",58,3,1,https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_58_m%C2%B2_%C3%A0_Casablanca_57812717.htm,Casablanca,Sidi Bernoussi,6379,Low
appartement à vendre,300000,"Appartements dans Meknès, El Bassatine",77,3,3,https://www.avito.ma/fr/el_bassatine/appartements/appartement_%C3%A0_vendre_57812663.htm,Meknès,El Bassatine,3896,Low
Appartement à vendre 70 m² à Kénitra,500000,"Appartements dans Kénitra, alliance",50,2,2,https://www.avito.ma/fr/alliance/appartements/Appartement_%C3%A0_vendre_70_m%C2%B2_%C3%A0_K%C3%A9nitra_57812611.htm,Kénitra,alliance,10000,Low
Appartements à vendre 105 m² à Mirleft,690000,"Appartements dans Mirleft, Toute la ville",105,3,2,https://www.avito.ma/fr/mirleft/appartements/Appartements_%C3%A0_vendre_105_m%C2%B2_%C3%A0_Mirleft_57812592.htm,Mirleft,Toute la ville,6571,Medium
Appartement Aïn Mazwar 3ème étage Sans ascenseur,470000,"Appartements dans Marrakech, Ain Mezouar",56,2,1,https://www.avito.ma/fr/ain_mezouar/appartements/Appartement_A%C3%AFn_Mazwar_3%C3%A8me_%C3%A9tage_Sans_ascenseur_57812539.htm,Marrakech,Ain Mezouar,8392,Low
Appartement à vendre 134 m² à Salé,140000000,"Appartements dans Salé, Hay Chmaou",134,3,2,https://www.avito.ma/fr/hay_chmaou/appartements/Appartement_%C3%A0_vendre_134_m%C2%B2_%C3%A0_Sal%C3%A9_57812522.htm,Salé,Hay Chmaou,1044776,High
Bel appart lumineux et idéalement situé,750000,"Appartements dans Casablanca, Lissasfa",75,2,1,https://www.avito.ma/fr/lissasfa/appartements/Bel_appart_lumineux_et_id%C3%A9alement_situ%C3%A9_57812523.htm,Casablanca,Lissasfa,10000,Medium
Appartement à vendre 153 m² à Meknès,950000,"Appartements dans Meknès, Hamria",153,3,2,https://www.avito.ma/fr/hamria/appartements/Appartement_%C3%A0_vendre_153_m%C2%B2_%C3%A0_Mekn%C3%A8s_57669339.htm,Meknès,Hamria,6209,Medium
"Hamza studio à Bjarda à vendre, rénové, 41 millions",410000,"Appartements dans Marrakech, M'Hamid",106088224117,1,1,https://www.avito.ma/fr/m_hamid/appartements/Hamza_studio_%C3%A0_Bjarda_%C3%A0_vendre__r%C3%A9nov%C3%A9__41_millions_57812441.htm,Marrakech,M'Hamid,0,Low
Appartement à vendre 115 m² à El Mansouria,1500000,"Appartements dans El Mansouria, Toute la ville",127,2,2,https://www.avito.ma/fr/el_mansouria/appartements/Appartement_%C3%A0_vendre_115_m%C2%B2_%C3%A0_El_Mansouria_57633113.htm,El Mansouria,Toute la ville,11811,High
Appartement 4ème étage 60 m ascenseur disponible 50 millions,500000,"Appartements dans Marrakech, M'Hamid",110608224117,2,1,https://www.avito.ma/fr/m_hamid/appartements/Appartement_4%C3%A8me_%C3%A9tage_60_m_ascenseur_disponible_50_millions_57812275.htm,Marrakech,M'Hamid,0,Low
A vendre 1er 56m chrifia 52 million,520000,"Appartements dans Marrakech, M'Hamid",110608224117,2,1,https://www.avito.ma/fr/m_hamid/appartements/A_vendre_1er_56m_chrifia_52_million_57812245.htm,Marrakech,M'Hamid,0,Medium
Appartement à vendre 210 m² à Salé,1300000,"Appartements dans Salé, Said Hajji",210,4,3,https://www.avito.ma/fr/said_hajji/appartements/Appartement_%C3%A0_vendre_210_m%C2%B2_%C3%A0_Sal%C3%A9_57812170.htm,Salé,Said Hajji,6190,High
Appartement à vendre 88 m² à Tanger Tanja Balia,750000,"Appartements dans Tanger, Tanja Balia",88,2,1,https://www.avito.ma/fr/tanja_balia/appartements/Appartement_%C3%A0_vendre_88_m%C2%B2_%C3%A0_Tanger_Tanja_Balia_55923156.htm,Tanger,Tanja Balia,8522,Medium
Appartement à vendre 50 m² à Skhirat,500000,"Appartements dans Skhirat, Autre secteur",50,1,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Skhirat_57812095.htm,Skhirat,Autre secteur,10000,Low
Appartement à vendre 56 m² à Marrakech,520000,"Appartements dans Marrakech, M'Hamid",56,2,1,https://www.avito.ma/fr/m_hamid/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Marrakech_57812073.htm,Marrakech,M'Hamid,9285,Medium
Bel Appartementà vendre 71 m2 tanger centre-ville,1700000,"Appartements dans Tanger, Centre ville",73,2,2,https://www.avito.ma/fr/centre_ville/appartements/Bel_Appartement%C3%A0_vendre_71_m2_tanger_centre_ville_55794407.htm,Tanger,Centre ville,23287,High
Appartement à vendre,480000,"Appartements dans Casablanca, Ain Sebaa",58,2,1,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_57812019.htm,Casablanca,Ain Sebaa,8275,Low
Appartement centre ville,620000,"Appartements dans Fès, Centre",65,2,2,https://www.avito.ma/fr/centre/appartements/Appartement_centre_ville_57811893.htm,Fès,Centre,9538,Medium
À seulement 500 m de McDonald's,1970000,"Appartements dans Marrakech, Guéliz",106,2,2,https://www.avito.ma/fr/gu%C3%A9liz/appartements/%C3%80_seulement_500_m_de_McDonald_s_57811852.htm,Marrakech,Guéliz,18584,High
Appartement à vendre 54 m² à Guéliz,1200000,"Appartements dans Marrakech, Guéliz",54,2,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Gu%C3%A9liz_57811847.htm,Marrakech,Guéliz,22222,High
Appartement à vendre 68 m² à Marrakech,920000,"Appartements dans Marrakech, Hay Izdihar",68,2,1,https://www.avito.ma/fr/hay_izdihar/appartements/Appartement_%C3%A0_vendre_68_m%C2%B2_%C3%A0_Marrakech_57811806.htm,Marrakech,Hay Izdihar,13529,Medium
Appt 68 m² à Cabo Negro - Complexe Kariat Cabo,1250000,"Appartements dans Cabo Negro, Toute la ville",68,2,2,https://www.avito.ma/fr/cabo_negro/appartements/Appt_68_m%C2%B2_%C3%A0_Cabo_Negro___Complexe_Kariat_Cabo_57811768.htm,Cabo Negro,Toute la ville,18382,High
Appartement à vendre 50 m² à Martil,550000,"Appartements dans Martil, Toute la ville",50,2,1,https://www.avito.ma/fr/martil/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Martil_57811758.htm,Martil,Toute la ville,11000,Medium
"Appartement à vendre à Oulfa Azhar, Casablanca, 50 m²",370000,"Appartements dans Casablanca, Oulfa",50,2,1,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_%C3%A0_Oulfa_Azhar__Casablanca__50_m%C2%B2_57811717.htm,Casablanca,Oulfa,7400,Low
Appartement titré à Saada 2,395000,"Appartements dans Martil, Toute la ville",50,2,1,https://www.avito.ma/fr/martil/appartements/Appartement_titr%C3%A9_%C3%A0_Saada_2_57811652.htm,Martil,Toute la ville,7900,Low
Appartement à vendre à prix raisonnable 400000,400000,"Appartements dans Casablanca, Sidi Moumen",50,2,1,https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_%C3%A0_vendre_%C3%A0_prix_raisonnable_400000_57811619.htm,Casablanca,Sidi Moumen,8000,Low
Appartement de 86m2 à Wifak Temara,1200000,"Appartements dans Temara, Wifak",86,3,1,https://www.avito.ma/fr/wifak/appartements/Appartement_de_86m2_%C3%A0_Wifak_Temara_57698805.htm,Temara,Wifak,13953,High
Super appart 78m2 H standing Aswac Salam,750000,"Appartements dans Mohammedia, Autre secteur",78,2,2,https://www.avito.ma/fr/autre_secteur/appartements/Super_appart_78m2_H_standing_Aswac_Salam_55597380.htm,Mohammedia,Autre secteur,9615,Medium
Appartement à vendre à Témara – Fouarat,820000,"Appartements dans Temara, Autre secteur",105,2,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_%C3%A0_T%C3%A9mara___Fouarat_57811503.htm,Temara,Autre secteur,7809,Medium
